;Retailer;Retailer ID;Invoice Date;Region;State;City;Product;Price per Unit;Units Sold;Total Sales;Operating Profit;Operating Margin;Sales Method
;West Gear;1128299;1/30/21;West;California;San Francisco;Men's Street Footwear;R$55,00 ;875;R$481.250 ;R$144.375 ;30%;Outlet
;West Gear;1128299;1/31/21;West;California;San Francisco;Men's Athletic Footwear;R$60,00 ;875;R$525.000 ;R$78.750 ;15%;Outlet
;West Gear;1128299;2/1/21;West;California;San Francisco;Women's Street Footwear;R$55,00 ;700;R$385.000 ;R$115.500 ;30%;Outlet
;West Gear;1128299;2/2/21;West;California;San Francisco;Women's Athletic Footwear;R$55,00 ;675;R$371.250 ;R$92.813 ;25%;Outlet
;West Gear;1128299;2/3/21;West;California;San Francisco;Men's Apparel;R$65,00 ;650;R$422.500 ;R$190.125 ;45%;Outlet
;West Gear;1128299;2/4/21;West;California;San Francisco;Women's Apparel;R$70,00 ;700;R$490.000 ;R$49.000 ;10%;Outlet
;West Gear;1128299;2/5/21;West;California;San Francisco;Men's Street Footwear;R$55,00 ;875;R$481.250 ;R$144.375 ;30%;Outlet
;West Gear;1128299;2/6/21;West;California;San Francisco;Men's Athletic Footwear;R$60,00 ;875;R$525.000 ;R$78.750 ;15%;Outlet
;West Gear;1128299;2/7/21;West;California;San Francisco;Women's Street Footwear;R$55,00 ;725;R$398.750 ;R$119.625 ;30%;Outlet
;West Gear;1128299;2/8/21;West;California;San Francisco;Women's Athletic Footwear;R$55,00 ;700;R$385.000 ;R$96.250 ;25%;Outlet
;West Gear;1128299;2/9/21;West;California;San Francisco;Men's Apparel;R$65,00 ;650;R$422.500 ;R$190.125 ;45%;Outlet
;West Gear;1128299;2/10/21;West;California;San Francisco;Women's Apparel;R$70,00 ;775;R$542.500 ;R$54.250 ;10%;Outlet
;West Gear;1128299;2/11/21;West;California;San Francisco;Men's Street Footwear;R$55,00 ;975;R$536.250 ;R$160.875 ;30%;Outlet
;West Gear;1128299;2/12/21;West;California;San Francisco;Men's Athletic Footwear;R$60,00 ;975;R$585.000 ;R$87.750 ;15%;Outlet
;West Gear;1128299;2/13/21;West;California;San Francisco;Women's Street Footwear;R$55,00 ;775;R$426.250 ;R$127.875 ;30%;Outlet
;West Gear;1128299;2/14/21;West;California;San Francisco;Women's Athletic Footwear;R$55,00 ;775;R$426.250 ;R$106.563 ;25%;Outlet
;West Gear;1128299;2/15/21;West;California;San Francisco;Men's Apparel;R$65,00 ;700;R$455.000 ;R$204.750 ;45%;Outlet
;West Gear;1128299;2/16/21;West;California;San Francisco;Women's Apparel;R$70,00 ;800;R$560.000 ;R$56.000 ;10%;Outlet
;Kohl's;1189833;2/17/21;West;California;San Francisco;Men's Street Footwear;R$35,00 ;700;R$245.000 ;R$98.000 ;40%;Outlet
;Kohl's;1189833;2/18/21;West;California;San Francisco;Men's Athletic Footwear;R$45,00 ;700;R$315.000 ;R$78.750 ;25%;Outlet
;Kohl's;1189833;3/9/21;West;California;San Francisco;Women's Street Footwear;R$45,00 ;700;R$315.000 ;R$126.000 ;40%;Outlet
;Kohl's;1189833;3/10/21;West;California;San Francisco;Women's Athletic Footwear;R$45,00 ;550;R$247.500 ;R$86.625 ;35%;Outlet
;Kohl's;1189833;3/11/21;West;California;Los Angeles;Men's Apparel;R$50,00 ;500;R$250.000 ;R$137.500 ;55%;Outlet
;Kohl's;1189833;3/12/21;West;California;Los Angeles;Women's Apparel;R$45,00 ;700;R$315.000 ;R$63.000 ;20%;Outlet
;Kohl's;1189833;3/13/21;West;California;Los Angeles;Men's Street Footwear;R$35,00 ;750;R$262.500 ;R$105.000 ;40%;Outlet
;Kohl's;1189833;3/14/21;West;California;Los Angeles;Men's Athletic Footwear;R$45,00 ;650;R$292.500 ;R$73.125 ;25%;Outlet
;Kohl's;1189833;3/15/21;West;California;Los Angeles;Women's Street Footwear;R$45,00 ;675;R$303.750 ;R$121.500 ;40%;Outlet
;Kohl's;1189833;3/16/21;West;California;Los Angeles;Women's Athletic Footwear;R$45,00 ;525;R$236.250 ;R$82.688 ;35%;Outlet
;Kohl's;1189833;3/17/21;West;California;Los Angeles;Men's Apparel;R$50,00 ;450;R$225.000 ;R$123.750 ;55%;Outlet
;Kohl's;1189833;3/18/21;West;California;Los Angeles;Women's Apparel;R$45,00 ;650;R$292.500 ;R$58.500 ;20%;Outlet
;Kohl's;1189833;3/19/21;West;California;Los Angeles;Men's Street Footwear;R$35,00 ;800;R$280.000 ;R$112.000 ;40%;Outlet
;Kohl's;1189833;3/20/21;West;California;Los Angeles;Men's Athletic Footwear;R$45,00 ;650;R$292.500 ;R$73.125 ;25%;Outlet
;Kohl's;1189833;3/21/21;West;California;Los Angeles;Women's Street Footwear;R$45,00 ;650;R$292.500 ;R$117.000 ;40%;Outlet
;Kohl's;1189833;3/22/21;West;California;Los Angeles;Women's Athletic Footwear;R$45,00 ;550;R$247.500 ;R$86.625 ;35%;Outlet
;Kohl's;1189833;3/23/21;West;California;Los Angeles;Men's Apparel;R$50,00 ;425;R$212.500 ;R$116.875 ;55%;Outlet
;Kohl's;1189833;4/6/21;West;California;Los Angeles;Women's Apparel;R$45,00 ;625;R$281.250 ;R$56.250 ;20%;Outlet
;Kohl's;1189833;4/7/21;West;California;Los Angeles;Men's Street Footwear;R$45,00 ;800;R$360.000 ;R$144.000 ;40%;Outlet
;Kohl's;1189833;4/8/21;West;California;Los Angeles;Men's Athletic Footwear;R$50,00 ;600;R$300.000 ;R$75.000 ;25%;Outlet
;Kohl's;1189833;4/9/21;West;California;Los Angeles;Women's Street Footwear;R$50,00 ;625;R$312.500 ;R$125.000 ;40%;Outlet
;Kohl's;1189833;4/10/21;West;California;Los Angeles;Women's Athletic Footwear;R$45,00 ;525;R$236.250 ;R$82.688 ;35%;Outlet
;Kohl's;1189833;4/11/21;West;California;Los Angeles;Men's Apparel;R$50,00 ;425;R$212.500 ;R$116.875 ;55%;Outlet
;Kohl's;1189833;4/12/21;West;California;Los Angeles;Women's Apparel;R$65,00 ;600;R$390.000 ;R$78.000 ;20%;Outlet
;Kohl's;1189833;4/13/21;West;California;Los Angeles;Men's Street Footwear;R$45,00 ;800;R$360.000 ;R$144.000 ;40%;Outlet
;Kohl's;1189833;4/14/21;West;California;Los Angeles;Men's Athletic Footwear;R$50,00 ;650;R$325.000 ;R$81.250 ;25%;Outlet
;Kohl's;1189833;4/15/21;West;California;Los Angeles;Women's Street Footwear;R$50,00 ;650;R$325.000 ;R$130.000 ;40%;Outlet
;Kohl's;1189833;4/16/21;West;California;Los Angeles;Women's Athletic Footwear;R$45,00 ;550;R$247.500 ;R$86.625 ;35%;Outlet
;Kohl's;1189833;4/17/21;West;California;Los Angeles;Men's Apparel;R$50,00 ;450;R$225.000 ;R$123.750 ;55%;Outlet
;Kohl's;1189833;4/18/21;West;California;Los Angeles;Women's Apparel;R$65,00 ;625;R$406.250 ;R$81.250 ;20%;Outlet
;Kohl's;1189833;4/19/21;West;California;Los Angeles;Men's Street Footwear;R$45,00 ;900;R$405.000 ;R$162.000 ;40%;Outlet
;Kohl's;1189833;4/20/21;West;California;Los Angeles;Men's Athletic Footwear;R$50,00 ;750;R$375.000 ;R$93.750 ;25%;Outlet
;Kohl's;1189833;4/21/21;West;California;Los Angeles;Women's Street Footwear;R$50,00 ;750;R$375.000 ;R$150.000 ;40%;Outlet
;Kohl's;1189833;4/22/21;West;California;Los Angeles;Women's Athletic Footwear;R$45,00 ;625;R$281.250 ;R$98.438 ;35%;Outlet
;Kohl's;1189833;4/23/21;West;California;Los Angeles;Men's Apparel;R$50,00 ;500;R$250.000 ;R$137.500 ;55%;Outlet
;Kohl's;1189833;4/24/21;West;California;Los Angeles;Women's Apparel;R$65,00 ;800;R$520.000 ;R$104.000 ;20%;Outlet
;Kohl's;1189833;4/25/21;West;California;Los Angeles;Men's Street Footwear;R$45,00 ;950;R$427.500 ;R$171.000 ;40%;Outlet
;Kohl's;1189833;4/26/21;West;California;Los Angeles;Men's Athletic Footwear;R$50,00 ;800;R$400.000 ;R$100.000 ;25%;Outlet
;Kohl's;1189833;4/27/21;West;California;Los Angeles;Women's Street Footwear;R$50,00 ;750;R$375.000 ;R$150.000 ;40%;Outlet
;Kohl's;1189833;4/28/21;West;California;Los Angeles;Women's Athletic Footwear;R$45,00 ;650;R$292.500 ;R$102.375 ;35%;Outlet
;Kohl's;1189833;4/29/21;West;California;Los Angeles;Men's Apparel;R$50,00 ;700;R$350.000 ;R$192.500 ;55%;Outlet
;Kohl's;1189833;4/30/21;West;California;Los Angeles;Women's Apparel;R$65,00 ;700;R$455.000 ;R$91.000 ;20%;Outlet
;Kohl's;1189833;5/1/21;West;California;Los Angeles;Men's Street Footwear;R$50,00 ;900;R$450.000 ;R$180.000 ;40%;Outlet
;Kohl's;1189833;5/2/21;West;California;Los Angeles;Men's Athletic Footwear;R$55,00 ;850;R$467.500 ;R$116.875 ;25%;Outlet
;Kohl's;1189833;5/3/21;West;California;Los Angeles;Women's Street Footwear;R$50,00 ;725;R$362.500 ;R$145.000 ;40%;Outlet
;Kohl's;1189833;5/4/21;West;California;Los Angeles;Women's Athletic Footwear;R$50,00 ;675;R$337.500 ;R$118.125 ;35%;Outlet
;Kohl's;1189833;5/5/21;West;California;Los Angeles;Men's Apparel;R$60,00 ;675;R$405.000 ;R$222.750 ;55%;Outlet
;Kohl's;1189833;5/6/21;West;California;Los Angeles;Women's Apparel;R$65,00 ;650;R$422.500 ;R$84.500 ;20%;Outlet
;Kohl's;1189833;5/7/21;West;California;Los Angeles;Men's Street Footwear;R$50,00 ;850;R$425.000 ;R$170.000 ;40%;Outlet
;Kohl's;1189833;5/8/21;West;California;Los Angeles;Men's Athletic Footwear;R$55,00 ;850;R$467.500 ;R$116.875 ;25%;Outlet
;Kohl's;1189833;5/9/21;West;California;Los Angeles;Women's Street Footwear;R$50,00 ;700;R$350.000 ;R$140.000 ;40%;Outlet
;Kohl's;1189833;5/10/21;West;California;Los Angeles;Women's Athletic Footwear;R$50,00 ;650;R$325.000 ;R$113.750 ;35%;Outlet
;Kohl's;1189833;5/11/21;West;California;Los Angeles;Men's Apparel;R$60,00 ;650;R$390.000 ;R$214.500 ;55%;Outlet
;Kohl's;1189833;5/12/21;West;California;Los Angeles;Women's Apparel;R$65,00 ;700;R$455.000 ;R$91.000 ;20%;Outlet
;Kohl's;1189833;5/13/21;West;California;Los Angeles;Men's Street Footwear;R$50,00 ;800;R$400.000 ;R$160.000 ;40%;Outlet
;Kohl's;1189833;5/14/21;West;California;Los Angeles;Men's Athletic Footwear;R$55,00 ;800;R$440.000 ;R$110.000 ;25%;Outlet
;Kohl's;1189833;5/15/21;West;California;Los Angeles;Women's Street Footwear;R$50,00 ;650;R$325.000 ;R$130.000 ;40%;Outlet
;Kohl's;1189833;5/16/21;West;California;Los Angeles;Women's Athletic Footwear;R$50,00 ;625;R$312.500 ;R$109.375 ;35%;Outlet
;Kohl's;1189833;5/17/21;West;California;Los Angeles;Men's Apparel;R$60,00 ;600;R$360.000 ;R$198.000 ;55%;Outlet
;Kohl's;1189833;5/18/21;West;California;Los Angeles;Women's Apparel;R$65,00 ;650;R$422.500 ;R$84.500 ;20%;Outlet
;Kohl's;1189833;5/19/21;West;California;Los Angeles;Men's Street Footwear;R$50,00 ;825;R$412.500 ;R$165.000 ;40%;Outlet
;Kohl's;1189833;5/20/21;West;California;Los Angeles;Men's Athletic Footwear;R$55,00 ;825;R$453.750 ;R$113.438 ;25%;Outlet
;Kohl's;1189833;5/21/21;West;California;Los Angeles;Women's Street Footwear;R$50,00 ;675;R$337.500 ;R$135.000 ;40%;Outlet
;Kohl's;1189833;5/22/21;West;California;Los Angeles;Women's Athletic Footwear;R$50,00 ;650;R$325.000 ;R$113.750 ;35%;Outlet
;Kohl's;1189833;5/23/21;West;California;Los Angeles;Men's Apparel;R$60,00 ;600;R$360.000 ;R$198.000 ;55%;Outlet
;Kohl's;1189833;5/24/21;West;California;Los Angeles;Women's Apparel;R$65,00 ;700;R$455.000 ;R$91.000 ;20%;Outlet
;Kohl's;1189833;5/25/21;West;California;Los Angeles;Men's Street Footwear;R$50,00 ;900;R$450.000 ;R$180.000 ;40%;Outlet
;Kohl's;1189833;5/26/21;West;California;Los Angeles;Men's Athletic Footwear;R$55,00 ;900;R$495.000 ;R$123.750 ;25%;Outlet
;Kohl's;1189833;5/27/21;West;California;Los Angeles;Women's Street Footwear;R$50,00 ;700;R$350.000 ;R$140.000 ;40%;Outlet
;Kohl's;1189833;5/28/21;West;California;Los Angeles;Women's Athletic Footwear;R$50,00 ;700;R$350.000 ;R$122.500 ;35%;Outlet
;Kohl's;1189833;5/29/21;West;California;Los Angeles;Men's Apparel;R$60,00 ;625;R$375.000 ;R$206.250 ;55%;Outlet
;Kohl's;1189833;5/30/21;West;California;Los Angeles;Women's Apparel;R$65,00 ;725;R$471.250 ;R$94.250 ;20%;Outlet
;Foot Locker;1185732;5/31/21;West;California;Los Angeles;Men's Street Footwear;R$45,00 ;475;R$213.750 ;R$85.500 ;40%;Outlet
;Foot Locker;1185732;6/1/21;West;California;Los Angeles;Men's Athletic Footwear;R$45,00 ;275;R$123.750 ;R$43.313 ;35%;Outlet
;Foot Locker;1185732;6/2/21;West;California;Los Angeles;Women's Street Footwear;R$35,00 ;275;R$96.250 ;R$33.688 ;35%;Outlet
;Foot Locker;1185732;6/3/21;West;California;Los Angeles;Women's Athletic Footwear;R$40,00 ;125;R$50.000 ;R$20.000 ;40%;Outlet
;Foot Locker;1185732;6/4/21;Midwest;Illinois;Chicago;Men's Apparel;R$55,00 ;175;R$96.250 ;R$33.688 ;35%;Outlet
;Foot Locker;1185732;6/5/21;Midwest;Illinois;Chicago;Women's Apparel;R$45,00 ;275;R$123.750 ;R$61.875 ;50%;Outlet
;Foot Locker;1185732;6/6/21;Midwest;Illinois;Chicago;Men's Street Footwear;R$45,00 ;525;R$236.250 ;R$94.500 ;40%;Outlet
;Foot Locker;1185732;6/7/21;Midwest;Illinois;Chicago;Men's Athletic Footwear;R$45,00 ;175;R$78.750 ;R$27.563 ;35%;Outlet
;Foot Locker;1185732;6/8/21;Midwest;Illinois;Chicago;Women's Street Footwear;R$35,00 ;225;R$78.750 ;R$27.563 ;35%;Outlet
;Foot Locker;1185732;6/9/21;Midwest;Illinois;Chicago;Women's Athletic Footwear;R$40,00 ;100;R$40.000 ;R$16.000 ;40%;Outlet
;Foot Locker;1185732;6/10/21;Midwest;Illinois;Chicago;Men's Apparel;R$55,00 ;175;R$96.250 ;R$33.688 ;35%;Outlet
;Foot Locker;1185732;6/11/21;Midwest;Illinois;Chicago;Women's Apparel;R$45,00 ;275;R$123.750 ;R$61.875 ;50%;Outlet
;Foot Locker;1185732;6/12/21;Midwest;Illinois;Chicago;Men's Street Footwear;R$50,00 ;495;R$247.500 ;R$99.000 ;40%;Outlet
;Foot Locker;1185732;6/13/21;Midwest;Illinois;Chicago;Men's Athletic Footwear;R$50,00 ;200;R$100.000 ;R$35.000 ;35%;Outlet
;Foot Locker;1185732;6/14/21;Midwest;Illinois;Chicago;Women's Street Footwear;R$40,00 ;225;R$90.000 ;R$31.500 ;35%;Outlet
;Foot Locker;1185732;6/15/21;Midwest;Illinois;Chicago;Women's Athletic Footwear;R$45,00 ;75;R$33.750 ;R$13.500 ;40%;Outlet
;Foot Locker;1185732;6/16/21;Midwest;Illinois;Chicago;Men's Apparel;R$60,00 ;125;R$75.000 ;R$26.250 ;35%;Outlet
;Foot Locker;1185732;6/17/21;Midwest;Illinois;Chicago;Women's Apparel;R$50,00 ;225;R$112.500 ;R$56.250 ;50%;Outlet
;Foot Locker;1185732;6/18/21;Midwest;Illinois;Chicago;Men's Street Footwear;R$50,00 ;450;R$225.000 ;R$90.000 ;40%;Outlet
;Foot Locker;1185732;6/19/21;Midwest;Illinois;Chicago;Men's Athletic Footwear;R$50,00 ;150;R$75.000 ;R$26.250 ;35%;Outlet
;Foot Locker;1185732;6/20/21;Midwest;Illinois;Chicago;Women's Street Footwear;R$40,00 ;150;R$60.000 ;R$21.000 ;35%;Outlet
;Foot Locker;1185732;6/21/21;Midwest;Illinois;Chicago;Women's Athletic Footwear;R$45,00 ;75;R$33.750 ;R$13.500 ;40%;Outlet
;Foot Locker;1185732;6/22/21;Midwest;Illinois;Chicago;Men's Apparel;R$60,00 ;100;R$60.000 ;R$21.000 ;35%;Outlet
;Foot Locker;1185732;6/23/21;Midwest;Illinois;Chicago;Women's Apparel;R$50,00 ;225;R$112.500 ;R$56.250 ;50%;Outlet
;Foot Locker;1185732;6/24/21;Midwest;Illinois;Chicago;Men's Street Footwear;R$60,00 ;495;R$297.000 ;R$118.800 ;40%;Outlet
;Foot Locker;1185732;6/25/21;Midwest;Illinois;Chicago;Men's Athletic Footwear;R$55,00 ;200;R$110.000 ;R$38.500 ;35%;Outlet
;Foot Locker;1185732;6/26/21;Midwest;Illinois;Chicago;Women's Street Footwear;R$50,00 ;175;R$87.500 ;R$30.625 ;35%;Outlet
;Foot Locker;1185732;6/27/21;Midwest;Illinois;Chicago;Women's Athletic Footwear;R$50,00 ;100;R$50.000 ;R$20.000 ;40%;Outlet
;Foot Locker;1185732;6/28/21;Midwest;Illinois;Chicago;Men's Apparel;R$60,00 ;125;R$75.000 ;R$26.250 ;35%;Outlet
;Foot Locker;1185732;6/29/21;Midwest;Illinois;Chicago;Women's Apparel;R$65,00 ;250;R$162.500 ;R$81.250 ;50%;Outlet
;Foot Locker;1185732;6/30/21;Midwest;Illinois;Chicago;Men's Street Footwear;R$50,00 ;500;R$250.000 ;R$100.000 ;40%;Outlet
;Foot Locker;1185732;7/1/21;Midwest;Illinois;Chicago;Men's Athletic Footwear;R$45,00 ;250;R$112.500 ;R$39.375 ;35%;Outlet
;Foot Locker;1185732;7/2/21;Midwest;Illinois;Chicago;Women's Street Footwear;R$40,00 ;200;R$80.000 ;R$28.000 ;35%;Outlet
;Foot Locker;1185732;7/3/21;Midwest;Illinois;Chicago;Women's Athletic Footwear;R$40,00 ;175;R$70.000 ;R$28.000 ;40%;Outlet
;Foot Locker;1185732;7/4/21;Midwest;Illinois;Chicago;Men's Apparel;R$50,00 ;175;R$87.500 ;R$30.625 ;35%;Outlet
;Foot Locker;1185732;7/5/21;Midwest;Illinois;Chicago;Women's Apparel;R$55,00 ;350;R$192.500 ;R$96.250 ;50%;Outlet
;Foot Locker;1185732;7/6/21;Midwest;Illinois;Chicago;Men's Street Footwear;R$50,00 ;575;R$287.500 ;R$115.000 ;40%;Outlet
;Foot Locker;1185732;7/7/21;Midwest;Illinois;Chicago;Men's Athletic Footwear;R$45,00 ;325;R$146.250 ;R$51.188 ;35%;Outlet
;Foot Locker;1185732;7/8/21;Midwest;Illinois;Chicago;Women's Street Footwear;R$40,00 ;250;R$100.000 ;R$35.000 ;35%;Outlet
;Foot Locker;1185732;7/9/21;Midwest;Illinois;Chicago;Women's Athletic Footwear;R$40,00 ;200;R$80.000 ;R$32.000 ;40%;Outlet
;Foot Locker;1185732;7/10/21;Midwest;Illinois;Chicago;Men's Apparel;R$50,00 ;225;R$112.500 ;R$39.375 ;35%;Outlet
;Foot Locker;1185732;7/11/21;Midwest;Illinois;Chicago;Women's Apparel;R$55,00 ;400;R$220.000 ;R$110.000 ;50%;Outlet
;Foot Locker;1185732;7/12/21;Midwest;Illinois;Chicago;Men's Street Footwear;R$50,00 ;550;R$275.000 ;R$110.000 ;40%;Outlet
;Foot Locker;1185732;7/13/21;Midwest;Illinois;Chicago;Men's Athletic Footwear;R$45,00 ;325;R$146.250 ;R$51.188 ;35%;Outlet
;Foot Locker;1185732;7/14/21;Midwest;Illinois;Chicago;Women's Street Footwear;R$40,00 ;250;R$100.000 ;R$35.000 ;35%;Outlet
;Foot Locker;1185732;7/15/21;Midwest;Illinois;Chicago;Women's Athletic Footwear;R$40,00 ;225;R$90.000 ;R$36.000 ;40%;Outlet
;Foot Locker;1185732;7/16/21;Midwest;Illinois;Chicago;Men's Apparel;R$50,00 ;200;R$100.000 ;R$35.000 ;35%;Outlet
;Foot Locker;1185732;7/17/21;Midwest;Illinois;Chicago;Women's Apparel;R$55,00 ;375;R$206.250 ;R$103.125 ;50%;Outlet
;Foot Locker;1185732;7/18/21;Midwest;Illinois;Chicago;Men's Street Footwear;R$50,00 ;500;R$250.000 ;R$100.000 ;40%;Outlet
;Foot Locker;1185732;7/19/21;Midwest;Illinois;Chicago;Men's Athletic Footwear;R$45,00 ;300;R$135.000 ;R$47.250 ;35%;Outlet
;Foot Locker;1185732;7/20/21;Midwest;Illinois;Chicago;Women's Street Footwear;R$40,00 ;200;R$80.000 ;R$28.000 ;35%;Outlet
;Foot Locker;1185732;7/21/21;Midwest;Illinois;Chicago;Women's Athletic Footwear;R$40,00 ;175;R$70.000 ;R$28.000 ;40%;Outlet
;Foot Locker;1185732;7/22/21;Midwest;Illinois;Chicago;Men's Apparel;R$50,00 ;175;R$87.500 ;R$30.625 ;35%;Outlet
;Foot Locker;1185732;7/23/21;Midwest;Illinois;Chicago;Women's Apparel;R$55,00 ;250;R$137.500 ;R$68.750 ;50%;Outlet
;Foot Locker;1185732;7/24/21;Midwest;Illinois;Chicago;Men's Street Footwear;R$60,00 ;425;R$255.000 ;R$102.000 ;40%;Outlet
;Foot Locker;1185732;7/25/21;Midwest;Illinois;Chicago;Men's Athletic Footwear;R$50,00 ;250;R$125.000 ;R$43.750 ;35%;Outlet
;Foot Locker;1185732;7/26/21;Midwest;Illinois;Chicago;Women's Street Footwear;R$50,00 ;150;R$75.000 ;R$26.250 ;35%;Outlet
;Foot Locker;1185732;7/27/21;Midwest;Illinois;Chicago;Women's Athletic Footwear;R$50,00 ;125;R$62.500 ;R$25.000 ;40%;Outlet
;Foot Locker;1185732;7/28/21;Midwest;Illinois;Chicago;Men's Apparel;R$60,00 ;125;R$75.000 ;R$26.250 ;35%;Outlet
;Foot Locker;1185732;7/29/21;Midwest;Illinois;Chicago;Women's Apparel;R$65,00 ;250;R$162.500 ;R$81.250 ;50%;Outlet
;Foot Locker;1185732;7/30/21;Midwest;Illinois;Chicago;Men's Street Footwear;R$60,00 ;400;R$240.000 ;R$96.000 ;40%;Outlet
;Foot Locker;1185732;7/31/21;Midwest;Illinois;Chicago;Men's Athletic Footwear;R$50,00 ;250;R$125.000 ;R$43.750 ;35%;Outlet
;Foot Locker;1185732;8/1/21;Midwest;Illinois;Chicago;Women's Street Footwear;R$50,00 ;195;R$97.500 ;R$34.125 ;35%;Outlet
;Foot Locker;1185732;8/2/21;Midwest;Illinois;Chicago;Women's Athletic Footwear;R$50,00 ;175;R$87.500 ;R$35.000 ;40%;Outlet
;Foot Locker;1185732;8/3/21;Midwest;Illinois;Chicago;Men's Apparel;R$60,00 ;150;R$90.000 ;R$31.500 ;35%;Outlet
;Foot Locker;1185732;8/4/21;Midwest;Illinois;Chicago;Women's Apparel;R$65,00 ;250;R$162.500 ;R$81.250 ;50%;Outlet
;Foot Locker;1185732;8/5/21;Midwest;Illinois;Chicago;Men's Street Footwear;R$60,00 ;500;R$300.000 ;R$120.000 ;40%;Outlet
;Foot Locker;1185732;8/6/21;Midwest;Illinois;Chicago;Men's Athletic Footwear;R$50,00 ;300;R$150.000 ;R$52.500 ;35%;Outlet
;Foot Locker;1185732;8/7/21;Midwest;Illinois;Chicago;Women's Street Footwear;R$50,00 ;250;R$125.000 ;R$43.750 ;35%;Outlet
;Foot Locker;1185732;8/8/21;Midwest;Illinois;Chicago;Women's Athletic Footwear;R$50,00 ;200;R$100.000 ;R$40.000 ;40%;Outlet
;Foot Locker;1185732;8/9/21;Midwest;Illinois;Chicago;Men's Apparel;R$60,00 ;200;R$120.000 ;R$42.000 ;35%;Outlet
;Foot Locker;1185732;8/10/21;Midwest;Illinois;Chicago;Women's Apparel;R$65,00 ;300;R$195.000 ;R$97.500 ;50%;Outlet
;Sports Direct;1197831;8/11/21;Midwest;Illinois;Chicago;Men's Street Footwear;R$20,00 ;725;R$145.000 ;R$43.500 ;30%;Outlet
;Sports Direct;1197831;8/12/21;Midwest;Illinois;Chicago;Men's Athletic Footwear;R$30,00 ;725;R$217.500 ;R$65.250 ;30%;Outlet
;Sports Direct;1197831;8/13/21;Midwest;Illinois;Chicago;Women's Street Footwear;R$30,00 ;525;R$157.500 ;R$47.250 ;30%;Outlet
;Sports Direct;1197831;8/14/21;Midwest;Illinois;Chicago;Women's Athletic Footwear;R$35,00 ;525;R$183.750 ;R$73.500 ;40%;Outlet
;Sports Direct;1197831;8/15/21;South;Texas;Dallas;Men's Apparel;R$40,00 ;375;R$150.000 ;R$37.500 ;25%;Outlet
;Sports Direct;1197831;8/16/21;South;Texas;Dallas;Women's Apparel;R$35,00 ;525;R$183.750 ;R$82.688 ;45%;Outlet
;Sports Direct;1197831;8/17/21;South;Texas;Dallas;Men's Street Footwear;R$25,00 ;675;R$168.750 ;R$50.625 ;30%;Outlet
;Sports Direct;1197831;8/18/21;South;Texas;Dallas;Men's Athletic Footwear;R$35,00 ;650;R$227.500 ;R$68.250 ;30%;Outlet
;Sports Direct;1197831;8/19/21;South;Texas;Dallas;Women's Street Footwear;R$35,00 ;475;R$166.250 ;R$49.875 ;30%;Outlet
;Sports Direct;1197831;8/20/21;South;Texas;Dallas;Women's Athletic Footwear;R$35,00 ;425;R$148.750 ;R$59.500 ;40%;Outlet
;Sports Direct;1197831;8/21/21;South;Texas;Dallas;Men's Apparel;R$40,00 ;300;R$120.000 ;R$30.000 ;25%;Outlet
;Sports Direct;1197831;8/22/21;South;Texas;Dallas;Women's Apparel;R$35,00 ;500;R$175.000 ;R$78.750 ;45%;Outlet
;Sports Direct;1197831;8/23/21;South;Texas;Dallas;Men's Street Footwear;R$30,00 ;675;R$202.500 ;R$70.875 ;35%;Outlet
;Sports Direct;1197831;8/24/21;South;Texas;Dallas;Men's Athletic Footwear;R$40,00 ;675;R$270.000 ;R$94.500 ;35%;Outlet
;Sports Direct;1197831;8/25/21;South;Texas;Dallas;Women's Street Footwear;R$30,00 ;500;R$150.000 ;R$52.500 ;35%;Outlet
;Sports Direct;1197831;8/26/21;South;Texas;Dallas;Women's Athletic Footwear;R$35,00 ;400;R$140.000 ;R$63.000 ;45%;Outlet
;Sports Direct;1197831;8/27/21;South;Texas;Dallas;Men's Apparel;R$40,00 ;300;R$120.000 ;R$36.000 ;30%;Outlet
